PersonId,LastName,UsedFirstName,StraightDisplayName,Gender,LanguageEn,PartyEn,ConstituencyEn,ProvinceEn,TypeOfParliamentarianEn,DateOfBirth,DateOfBirthIsApproximate,CityOfBirthEn,ProvinceOfBirthEn,CountryOfBirthEn,IsCanadianOrigin,DiedInOffice,DateOfDeath,DeceasedOnDuty
13806,Browes,Pauline,Pauline Browes,F,,Progressive Conservative Party (1984/09/04 - 1993/10/24),Scarborough Centre (1984/09/04 - 1993/10/24),Ontario,MP (1984/09/04 - 1993/10/24),1938-05-07,False,Harwood,Ontario,Canada,False,False,,
11382,Buckwold,Sidney Labe,Sidney Labe Buckwold,M,,Liberal Party of Canada (1971/11/04 - 1991/11/03),Saskatoon (1971/11/04 - 1991/11/03),Saskatchewan,Senator (1971/11/04 - 1991/11/03),1916-11-03,False,Winnipeg,Manitoba,Canada,False,False,2001-06-27,False
17056,Caccia,Charles L.,Charles L. Caccia,M,English,Liberal Party of Canada (1968/06/25 - 2004/06/27),Davenport (1968/06/25 - 2004/06/27),Ontario,MP (1968/06/25 - 2004/06/27),1930-04-28,False,Milan,,Italy,False,False,2008-05-03,False
1187,Cadieux,Pierre H.,Pierre H. Cadieux,M,,Progressive Conservative Party (1984/09/04 - 1993/10/24),Vaudreuil (1984/09/04 - 1993/10/24),Quebec,MP (1984/09/04 - 1993/10/24),1948-04-06,False,Hudson,Quebec,Canada,False,False,,
2691,Caldwell,James Ebe,James Eber Caldwell,M,,Progressive Conservative Party (1984/09/04 - 1988/11/20),Essex--Kent (1984/09/04 - 1988/11/20),Ontario,MP (1984/09/04 - 1988/11/20),1943-07-20,False,Ottawa,Ontario,Canada,False,False,,
1139,Cameron,Donald,Donald Cameron,M,,Independent Liberal (1955/07/28 - 1987/09/19),Banff (1955/07/28 - 1987/09/19),Alberta,Senator (1955/07/28 - 1987/09/19),1901-03-06,False,Devonport,,England,False,False,1989-02-13,False
11128,Cardiff,Murray,Murray Cardiff,M,,Progressive Conservative Party (1980/02/18 - 1993/10/24),Huron--Bruce (1980/02/18 - 1993/10/24),Ontario,MP (1980/02/18 - 1993/10/24),1934-06-10,False,Grey Township,Ontario,Canada,False,False,2013-10-31,False
10803,Carney,Pat,Pat Carney,F,English,Conservative Party of Canada (2004/02/02 - 2008/01/31)|Progressive Conservative Party (1990/08/30 - 2004/02/01)|Progressive Conservative Party (1980/02/18 - 1988/11/20),British Columbia (1990/08/30 - 2008/01/31)|Vancouver Centre (1980/02/18 - 1988/11/20),British Columbia|British Columbia,MP (1980/02/18 - 1988/11/20)|Senator (1990/08/30 - 2008/01/31),1935-05-26,False,Shanghai,,China,False,False,,
16077,Cassidy,Michael Morris,Michael Morris Cassidy,M,,New Democratic Party (1984/09/04 - 1988/11/20),Ottawa Centre (1984/09/04 - 1988/11/20),Ontario,MP (1984/09/04 - 1988/11/20),1937-05-10,False,Victoria,British Columbia,Canada,False,False,,
7802,Champagne,Andrée,Andrée Champagne,F,French,Conservative Party of Canada (2005/08/02 - 2014/07/17)|Progressive Conservative Party (1984/09/04 - 1993/10/25),Grandville (2005/08/02 - 2014/07/17)|Saint-Hyacinthe--Bagot (1984/09/04 - 1993/10/24),Quebec|Quebec,MP (1984/09/04 - 1993/10/24)|Senator (2005/08/02 - 2014/07/17),1939-07-17,False,Saint-Hyacinthe,Quebec,Canada,False,False,,
11509,Champagne,Michel,Michel Champagne,M,,Progressive Conservative Party (1984/09/04 - 1993/10/24),Champlain (1984/09/04 - 1993/10/24),Quebec,MP (1984/09/04 - 1993/10/24),1956-05-04,False,Saint-Sévérin-de-Proulxville,Quebec,Canada,False,False,,
303,Chaput-Rolland,Solange,Solange Chaput-Rolland,F,,Progressive Conservative Party (1988/09/26 - 1994/05/14),Mille Isles (1988/09/26 - 1994/05/14),Quebec,Senator (1988/09/26 - 1994/05/14),1919-05-14,False,Montreal,Quebec,Canada,False,False,2001-10-31,False
13591,Charbonneau,Guy,Guy Charbonneau,M,French,Progressive Conservative Party (1979/09/27 - 1997/06/21),Kennebec (1979/09/27 - 1997/06/21),Quebec,Senator (1979/09/27 - 1997/06/21),1922-06-21,False,Trois-Rivières,Quebec,Canada,False,False,1998-01-18,False
3480,Charest,Jean J.,Jean J. Charest,M,"English, French",Progressive Conservative Party (1984/09/04 - 1998/04/30),Sherbrooke (1984/09/04 - 1998/05/01),Quebec,MP (1984/09/04 - 1998/05/01),1958-06-24,False,Sherbrooke,Quebec,Canada,False,False,,
10045,Chartrand,Gilbert,Gilbert Chartrand,M,,Progressive Conservative Party (1991/04/09 - 1993/10/24)|Bloc Québécois (1990/12/20 - 1991/04/08)|Independent (1990/05/22 - 1990/12/19)|Progressive Conservative Party (1984/09/04 - 1990/05/21),Verdun--Saint-Paul (1984/09/04 - 1993/10/24),Quebec,MP (1984/09/04 - 1993/10/24),1954-11-03,False,Verdun,Quebec,Canada,False,False,,
306,Chrétien,Joseph Jacques Jean,Joseph Jacques Jean Chrétien,M,French,Liberal Party of Canada (1990/12/10 - 2003/12/12)|Liberal Party of Canada (1963/04/08 - 1986/02/27),Saint-Maurice (1993/10/25 - 2003/12/12)|Beauséjour (1990/12/10 - 1993/10/24)|Saint-Maurice (1968/06/25 - 1986/02/27)|Saint-Maurice--Laflèche (1963/04/08 - 1968/06/24),Quebec|New Brunswick|Quebec|Quebec,MP (1993/10/25 - 2003/12/12)|MP (1990/12/10 - 1993/10/24)|MP (1968/06/25 - 1986/02/27)|MP (1963/04/08 - 1968/06/24),1934-01-11,False,Shawinigan,Quebec,Canada,False,False,,
6804,Clark,Charles Joseph,Charles Joseph Clark,M,English,Independent (2004/02/02 - 2004/06/27)|Progressive Conservative Party (1972/10/30 - 2004/02/01),Calgary Centre (2000/11/27 - 2004/06/27)|Kings--Hants (2000/09/11 - 2000/11/26)|Yellowhead (1979/05/22 - 1993/10/24)|Rocky Mountain (1972/10/30 - 1979/05/21),Alberta|Nova Scotia|Alberta|Alberta,MP (2000/11/27 - 2004/06/27)|MP (2000/09/11 - 2000/11/26)|MP (1979/05/22 - 1993/10/24)|MP (1972/10/30 - 1979/05/21),1939-06-05,False,High Rive,Alberta,Canada,False,False,,
278,Clark,Walter Leland Rutherford (Lee),Walter Leland Rutherford (Lee) Clark,M,,Progressive Conservative Party (1983/05/24 - 1993/10/24),Brandon--Souris (1983/05/24 - 1993/10/24),Manitoba,MP (1983/05/24 - 1993/10/24),1936-12-16,False,Davidson,Saskatchewan,Canada,False,False,2008-08-10,False
11951,Clifford,Terrence (Terry),Terrence (Terry) Clifford,M,,Progressive Conservative Party (1984/09/04 - 1993/10/24),London--Middlesex (1984/09/04 - 1993/10/24),Ontario,MP (1984/09/04 - 1993/10/24),1938-11-12,False,Acton,Ontario,Canada,False,False,,
9918,Clinch,J. Roge,J. Roger Clinch,M,,Progressive Conservative Party (1984/09/04 - 1988/11/20),Gloucester (1984/09/04 - 1988/11/20),New Brunswick,MP (1984/09/04 - 1988/11/20),1947-01-08,False,Bathurst,New Brunswick,Canada,False,False,,
1136,Coates,Robert Carman,Robert Carman Coates,M,,Progressive Conservative Party (1957/06/10 - 1988/11/20),Cumberland--Colchester (1979/05/22 - 1988/11/20)|Cumberland--Colchester North (1968/06/25 - 1979/05/21)|Cumberland (1957/06/10 - 1968/06/24),Nova Scotia|Nova Scotia|Nova Scotia,MP (1979/05/22 - 1988/11/20)|MP (1968/06/25 - 1979/05/21)|MP (1957/06/10 - 1968/06/24),1928-03-10,False,Amherst,Nova Scotia,Canada,False,False,2016-01-11,False
10822,Cochrane,Dennis H.,Dennis H. Cochrane,M,,Progressive Conservative Party (1984/09/04 - 1988/11/20),Moncton (1984/09/04 - 1988/11/20),New Brunswick,MP (1984/09/04 - 1988/11/20),1950-10-26,False,Moncton,New Brunswick,Canada,False,False,,
5217,Cochrane,Ethel M.,Ethel M. Cochrane,F,English,Conservative Party of Canada (2004/02/02 - 2012/09/23)|Progressive Conservative Party (1986/11/17 - 2004/02/01),Newfoundland and Labrador (1986/11/17 - 2012/09/23),Newfoundland and Labrado,Senator (1986/11/17 - 2012/09/23),1937-09-23,False,Lourdes,Newfoundland,,False,False,,
11977,Cogge,Michel,Michel Cogge,M,French,Progressive Conservative Party (1986 - 2000/09/01),Lauzon (1986/05/02 - 2000/09/01),Quebec,Senator (1986/05/02 - 2000/09/01),1939-03-21,False,Québec,Quebec,Canada,False,False,,
14546,Collins,Mary,Mary Collins,F,,Progressive Conservative Party (1984/09/04 - 1993/10/24),Capilano (1984/09/04 - 1993/10/24),British Columbia,MP (1984/09/04 - 1993/10/24),1940-09-26,False,Vancouve,British Columbia,Canada,False,False,,
6330,Comeau,Gerald J.,Gerald J. Comeau,M,French,Conservative Party of Canada (2004/02/02 - 2013/11/30)|Progressive Conservative Party (1990/08/30 - 2004/02/01)|Progressive Conservative Party (1984/09/04 - 1988/11/20),Nova Scotia (1990/08/30 - 2013/11/30)|South West Nova (1984/09/04 - 1988/11/20),Nova Scotia|Nova Scotia,MP (1984/09/04 - 1988/11/20)|Senator (1990/08/30 - 2013/11/30),1946-02-01,False,Meteghan Station,Nova Scotia,Canada,False,False,,
